,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
463,iOS,Lawerence Gaskins,191,1672335,303,4313582,4.6324810230034E-18,2.53014135029473E-17
2056,iOS,Claretha Mcintosh,855,1672335,1753,4313582,7.85957214989694E-18,4.28139851323334E-17
543,iOS,Stephaine Munson,264,1672335,451,4313582,7.95070168276231E-18,4.31967256779999E-17
1976,iOS,Matilda Capps,122,1672335,174,4313582,1.51684760363641E-17,8.21956685740148E-17
1360,iOS,Lilly Croft,248,1672335,420,4313582,1.63587134712072E-17,8.84139344266291E-17
317,iOS,Pasty Tran,658,1672335,1310,4313582,1.6934722890565E-17,9.12887405819521E-17
559,iOS,Edmundo Jansen,403,1672335,747,4313582,1.82006837049693E-17,9.78582214786661E-17
1488,iOS,Shay Novak,426,1672335,797,4313582,1.93984310641961E-17,1.04027855706958E-16
353,iOS,Jazmine Fowler,157,1672335,240,4313582,2.21648548518105E-17,1.18556200370149E-16
1090,iOS,Eneida Shea,205,1672335,334,4313582,2.37823052142027E-17,1.26879824209793E-16
1777,iOS,Janella Bernier,121,1672335,173,4313582,2.77355981579261E-17,1.47590458064028E-16
1858,iOS,Willa Dodge,677,1672335,1356,4313582,3.29241877976333E-17,1.74751458310515E-16
1297,iOS,Morgan Landers,148,1672335,224,4313582,4.38913280288519E-17,2.32365854270393E-16
272,iOS,Thalia Stoddard,117,1672335,167,4313582,7.1498299653986E-17,3.77554796642222E-16
1247,iOS,Lillie Glass,459,1672335,874,4313582,7.4775061143724E-17,3.93853375489844E-16
1442,iOS,Denna Horn,108,1672335,151,4313582,8.80230488878539E-17,4.62456119791517E-16
2125,iOS,Izola Kerr,367,1672335,675,4313582,9.28017672603485E-17,4.86328248680814E-16
1075,iOS,Kristy York,453,1672335,864,4313582,1.6915167388721E-16,8.84201931683141E-16
391,iOS,Susanna Valentine,224,1672335,377,4313582,1.93663072804467E-16,1.00977974988727E-15
1373,iOS,Percy Rowland,1782,1672335,3951,4313582,2.27438383057434E-16,1.18290817318816E-15
2293,iOS,Cecille Slade,935,1672335,1957,4313582,2.43978412310042E-16,1.26575266536789E-15
1713,iOS,Theresa Mclean,808,1672335,1665,4313582,2.63231718845189E-16,1.36222414502385E-15
